day,N,N1,N2,M,M[-1],N1/M[-1],N2/M[-1],N1/N,N2/N
2020-05-15,152,123.0,29.0,80171.0,80048.0,0.001536578053168099,0.00036228263042174694,0.8092105263157895,0.19078947368421054
2020-05-16,182,136.0,46.0,80307.0,80171.0,0.0016963740005737735,0.0005737735590175999,0.7472527472527473,0.25274725274725274
2020-05-17,172,135.0,37.0,80442.0,80307.0,0.0016810489745601256,0.0004607319411757381,0.7848837209302325,0.21511627906976744
2020-05-18,138,117.0,21.0,80559.0,80442.0,0.001454464085925263,0.00026105765644812413,0.8478260869565217,0.15217391304347827
2020-05-19,186,138.0,48.0,80697.0,80559.0,0.0017130302014672476,0.0005958365918146948,0.7419354838709677,0.25806451612903225
2020-05-20,186,145.0,41.0,80842.0,80697.0,0.0017968449880416868,0.0005080734104117873,0.7795698924731183,0.22043010752688172
2020-05-21,191,161.0,30.0,81003.0,80842.0,0.00199153905148314,0.0003710942331956161,0.8429319371727748,0.15706806282722513
2020-05-22,283,206.0,77.0,81209.0,81003.0,0.0025431156870733183,0.000950582077207017,0.7279151943462897,0.27208480565371024
2020-05-23,214,156.0,58.0,81365.0,81209.0,0.0019209693506877317,0.0007142065534608233,0.7289719626168224,0.27102803738317754
2020-05-24,211,163.0,48.0,81528.0,81365.0,0.0020033183801388805,0.0005899342469120629,0.7725118483412322,0.22748815165876776
2020-05-25,113,89.0,24.0,81617.0,81528.0,0.001091649494652144,0.00029437739181630853,0.7876106194690266,0.21238938053097345
2020-05-26,211,163.0,48.0,81780.0,81617.0,0.001997132950243209,0.0005881127706237671,0.7725118483412322,0.22748815165876776
2020-05-27,174,129.0,45.0,81909.0,81780.0,0.0015774027879677183,0.0005502567865003668,0.7413793103448276,0.25862068965517243
2020-05-28,111,81.0,30.0,81990.0,81909.0,0.0009889023184265465,0.000366260117935758,0.7297297297297297,0.2702702702702703
2020-05-29,147,124.0,23.0,82114.0,81990.0,0.0015123795584827417,0.0002805220148798634,0.8435374149659864,0.1564625850340136
2020-05-30,135,113.0,22.0,82227.0,82114.0,0.0013761356163382614,0.00026792020849063496,0.837037037037037,0.16296296296296298
2020-05-31,122,97.0,25.0,82324.0,82227.0,0.0011796611818502439,0.00030403638707480514,0.7950819672131147,0.20491803278688525
2020-06-01,107,91.0,16.0,82415.0,82324.0,0.00110538846508916,0.0001943540158398523,0.8504672897196262,0.14953271028037382
2020-06-02,93,74.0,19.0,82489.0,82415.0,0.0008978948007037554,0.00023054055693745072,0.7956989247311828,0.20430107526881722
2020-06-03,97,73.0,24.0,82562.0,82489.0,0.0008849664803792021,0.0002909478839602856,0.7525773195876289,0.24742268041237114
2020-06-04,81,69.0,12.0,82631.0,82562.0,0.0008357355684213076,0.00014534531624718394,0.8518518518518519,0.14814814814814814
2020-06-05,95,76.0,19.0,82707.0,82631.0,0.0009197516670498966,0.00022993791676247414,0.8,0.2
2020-06-06,128,98.0,30.0,82805.0,82707.0,0.0011849057516292454,0.0003627262504987486,0.765625,0.234375
2020-06-07,78,68.0,10.0,82873.0,82805.0,0.0008212064488859369,0.00012076565424793189,0.8717948717948718,0.1282051282051282
2020-06-08,68,49.0,19.0,82922.0,82873.0,0.0005912661542359996,0.0002292664679690611,0.7205882352941176,0.27941176470588236
2020-06-09,76,61.0,15.0,82983.0,82922.0,0.0007356310749861315,0.00018089288729167168,0.8026315789473685,0.19736842105263158
2020-06-10,68,47.0,21.0,83030.0,82983.0,0.0005663810660014702,0.00025306388055384836,0.6911764705882353,0.3088235294117647
2020-06-11,87,66.0,21.0,83096.0,83030.0,0.0007948934120197519,0.0002529206310971938,0.7586206896551724,0.2413793103448276
2020-06-12,71,52.0,19.0,83148.0,83096.0,0.0006257822277847309,0.0002286511986136517,0.7323943661971831,0.2676056338028169
2020-06-13,140,107.0,33.0,83255.0,83148.0,0.001286861981045846,0.00039688266705152257,0.7642857142857142,0.2357142857142857
2020-06-14,108,94.0,14.0,83349.0,83255.0,0.0011290613176385804,0.00016815806858446941,0.8703703703703703,0.12962962962962962
2020-06-15,88,72.0,16.0,83421.0,83349.0,0.0008638375985314761,0.00019196391078477246,0.8181818181818182,0.18181818181818182
2020-06-16,100,72.0,28.0,83493.0,83421.0,0.0008630920271873989,0.00033564689946176624,0.72,0.28
2020-06-17,115,93.0,22.0,83586.0,83493.0,0.0011138658330638496,0.0002634951433054268,0.808695652173913,0.19130434782608696
2020-06-18,106,85.0,21.0,83671.0,83586.0,0.0010169167085397077,0.0002512382456392219,0.8018867924528302,0.19811320754716982
2020-06-19,137,124.0,13.0,83795.0,83671.0,0.0014819949564365193,0.00015537043898124797,0.9051094890510949,0.0948905109489051
2020-06-20,132,107.0,25.0,83902.0,83795.0,0.0012769258308968315,0.00029834715675159615,0.8106060606060606,0.1893939393939394
2020-06-21,163,144.0,19.0,84046.0,83902.0,0.0017162880503444494,0.0002264546733093371,0.8834355828220859,0.1165644171779141
2020-06-22,113,95.0,18.0,84141.0,84046.0,0.0011303333888584822,0.0002141684315731861,0.8407079646017699,0.1592920353982301
2020-06-23,100,81.0,19.0,84222.0,84141.0,0.0009626698042571398,0.00022581143556648958,0.81,0.19
2020-06-24,83,70.0,13.0,84292.0,84222.0,0.0008311367576167747,0.00015435396927168673,0.8433734939759037,0.1566265060240964
2020-06-25,94,75.0,19.0,84367.0,84292.0,0.0008897641531817966,0.00022540691880605515,0.7978723404255319,0.20212765957446807
2020-06-26,82,67.0,15.0,84434.0,84367.0,0.0007941493711996397,0.0001777946353432029,0.8170731707317073,0.18292682926829268
2020-06-27,84,66.0,18.0,84500.0,84434.0,0.0007816756283013952,0.00021318426226401687,0.7857142857142857,0.21428571428571427
2020-06-28,112,93.0,19.0,84593.0,84500.0,0.0011005917159763313,0.00022485207100591715,0.8303571428571429,0.16964285714285715
2020-06-29,118,97.0,21.0,84690.0,84593.0,0.0011466669819015759,0.0002482474909271453,0.8220338983050848,0.17796610169491525
2020-06-30,90,72.0,18.0,84762.0,84690.0,0.0008501594048884166,0.00021253985122210415,0.8,0.2
2020-07-01,134,108.0,26.0,84870.0,84762.0,0.0012741558717349756,0.0003067412283806423,0.8059701492537313,0.19402985074626866
2020-07-02,121,94.0,27.0,84964.0,84870.0,0.0011075762931542358,0.0003181336161187699,0.7768595041322314,0.2231404958677686
2020-07-03,101,78.0,23.0,85042.0,84964.0,0.0009180358740172309,0.0002707028859281578,0.7722772277227723,0.22772277227722773
2020-07-04,113,85.0,28.0,85127.0,85042.0,0.0009995061263846099,0.00032924907692669504,0.7522123893805309,0.24778761061946902
2020-07-05,114,88.0,26.0,85215.0,85127.0,0.0010337495741656584,0.0003054260105489445,0.7719298245614035,0.22807017543859648
2020-07-06,157,135.0,22.0,85350.0,85215.0,0.0015842281288505544,0.000258170509886757,0.8598726114649682,0.14012738853503184
2020-07-07,96,83.0,13.0,85433.0,85350.0,0.0009724663151728178,0.00015231400117164616,0.8645833333333334,0.13541666666666666
2020-07-08,129,105.0,24.0,85538.0,85433.0,0.0012290332775391243,0.0002809218920089427,0.813953488372093,0.18604651162790697
2020-07-09,135,116.0,19.0,85654.0,85538.0,0.001356122425120999,0.0002221235006663705,0.8592592592592593,0.14074074074074075
2020-07-10,172,146.0,26.0,85800.0,85654.0,0.0017045321876386391,0.00030354682793564807,0.8488372093023255,0.1511627906976744
2020-07-11,188,168.0,20.0,85968.0,85800.0,0.001958041958041958,0.0002331002331002331,0.8936170212765957,0.10638297872340426
2020-07-12,166,146.0,20.0,86114.0,85968.0,0.0016983063465475525,0.00023264470500651406,0.8795180722891566,0.12048192771084337
2020-07-13,135,124.0,11.0,86238.0,86114.0,0.001439951691943238,0.00012773765009173885,0.9185185185185185,0.08148148148148149
2020-07-14,150,127.0,23.0,86365.0,86238.0,0.0014726686611470582,0.00026670377327860106,0.8466666666666667,0.15333333333333332
2020-07-15,133,115.0,18.0,86480.0,86365.0,0.0013315579227696406,0.0002084177618248133,0.8646616541353384,0.13533834586466165
2020-07-16,119,92.0,27.0,86572.0,86480.0,0.0010638297872340426,0.0003122109158186864,0.773109243697479,0.226890756302521
2020-07-17,117,98.0,19.0,86670.0,86572.0,0.0011320057293351198,0.00021947049854456407,0.8376068376068376,0.1623931623931624
2020-07-18,101,82.0,19.0,86752.0,86670.0,0.0009461174570208838,0.0002192223376023999,0.8118811881188119,0.18811881188118812
2020-07-19,132,112.0,20.0,86864.0,86752.0,0.0012910365178900774,0.00023054223533751383,0.8484848484848485,0.15151515151515152
2020-07-20,85,73.0,12.0,86937.0,86864.0,0.0008403941794068889,0.00013814698839565296,0.8588235294117647,0.1411764705882353
2020-07-21,74,62.0,12.0,86999.0,86937.0,0.0007131601044434476,0.0001380309879567963,0.8378378378378378,0.16216216216216217
2020-07-22,72,55.0,17.0,87054.0,86999.0,0.0006321911746112024,0.0001954045448798262,0.7638888888888888,0.2361111111111111
2020-07-23,68,51.0,17.0,87105.0,87054.0,0.0005858432696946723,0.0001952810898982241,0.75,0.25
2020-07-24,52,42.0,10.0,87147.0,87105.0,0.00048217668331324264,0.00011480397221743872,0.8076923076923077,0.19230769230769232
2020-07-25,66,51.0,15.0,87198.0,87147.0,0.0005852180797962064,0.00017212296464594307,0.7727272727272727,0.22727272727272727
2020-07-26,67,55.0,12.0,87253.0,87198.0,0.0006307484116608179,0.0001376178352714512,0.8208955223880597,0.1791044776119403
2020-07-27,46,36.0,10.0,87289.0,87253.0,0.0004125932632688847,0.00011460923979691243,0.782608695652174,0.21739130434782608
2020-07-28,65,50.0,15.0,87339.0,87289.0,0.0005728098614945755,0.00017184295844837266,0.7692307692307693,0.23076923076923078
2020-07-29,37,28.0,9.0,87367.0,87339.0,0.00032058988538911595,0.00010304674887507299,0.7567567567567568,0.24324324324324326
2020-07-30,80,62.0,18.0,87429.0,87367.0,0.0007096500967184406,0.000206027447434386,0.775,0.225
2020-07-31,60,43.0,17.0,87472.0,87429.0,0.0004918276544396025,0.00019444349129007536,0.7166666666666667,0.2833333333333333
2020-08-01,57,42.0,15.0,87514.0,87472.0,0.00048015364916773366,0.00017148344613133345,0.7368421052631579,0.2631578947368421
2020-08-02,52,40.0,12.0,87554.0,87514.0,0.00045706972598669925,0.00013712091779600978,0.7692307692307693,0.23076923076923078
2020-08-03,50,33.0,17.0,87587.0,87554.0,0.0003769102496744866,0.00019416588619594765,0.66,0.34
2020-08-04,54,37.0,17.0,87624.0,87587.0,0.00042243711966387707,0.00019409273065637594,0.6851851851851852,0.3148148148148148
2020-08-05,48,38.0,10.0,87662.0,87624.0,0.0004336711403268511,0.00011412398429653976,0.7916666666666666,0.20833333333333334
2020-08-06,36,29.0,7.0,87691.0,87662.0,0.0003308160890693801,7.985215943054003e-05,0.8055555555555556,0.19444444444444445
2020-08-07,75,61.0,14.0,87752.0,87691.0,0.0006956244084341609,0.0001596515035750533,0.8133333333333334,0.18666666666666668
2020-08-08,53,27.0,26.0,87779.0,87752.0,0.00030768529492205307,0.0002962895432582733,0.5094339622641509,0.49056603773584906
2020-08-09,33,22.0,11.0,87801.0,87779.0,0.0002506294216156484,0.0001253147108078242,0.6666666666666666,0.3333333333333333
2020-08-10,36,23.0,13.0,87824.0,87801.0,0.0002619560141684036,0.00014806209496474984,0.6388888888888888,0.3611111111111111
2020-08-11,89,70.0,19.0,87894.0,87824.0,0.0007970486427400256,0.00021634177445800691,0.7865168539325843,0.21348314606741572
2020-08-12,9,8.0,1.0,87902.0,87894.0,9.101872710310146e-05,1.1377340887887682e-05,0.8888888888888888,0.1111111111111111
2020-08-13,26,21.0,5.0,87923.0,87902.0,0.00023890241405201247,5.688152715524106e-05,0.8076923076923077,0.19230769230769232
2020-08-14,20,14.0,6.0,87937.0,87923.0,0.00015923023554701273,6.824152952014831e-05,0.7,0.3
2020-08-15,38,27.0,11.0,87964.0,87937.0,0.0003070379931087028,0.00012508955274799003,0.7105263157894737,0.2894736842105263
2020-08-16,31,24.0,7.0,87988.0,87964.0,0.0002728388886362603,7.957800918557591e-05,0.7741935483870968,0.22580645161290322
2020-08-17,53,47.0,6.0,88035.0,87988.0,0.0005341637496022184,6.819111697049598e-05,0.8867924528301887,0.11320754716981132
2020-08-18,17,15.0,2.0,88050.0,88035.0,0.0001703867779860283,2.271823706480377e-05,0.8823529411764706,0.11764705882352941
2020-08-19,23,18.0,5.0,88068.0,88050.0,0.00020442930153321976,5.6785917092561044e-05,0.782608695652174,0.21739130434782608
2020-08-20,35,27.0,8.0,88095.0,88068.0,0.00030658127810328383,9.08388972157878e-05,0.7714285714285715,0.22857142857142856
2020-08-21,27,24.0,3.0,88119.0,88095.0,0.0002724331687382939,3.4054146092286736e-05,0.8888888888888888,0.1111111111111111
2020-08-22,33,22.0,11.0,88141.0,88119.0,0.0002496623883611934,0.0001248311941805967,0.6666666666666666,0.3333333333333333
2020-08-23,55,41.0,14.0,88182.0,88141.0,0.0004651637716840063,0.00015883640984331923,0.7454545454545455,0.2545454545454545
2020-08-24,43,31.0,12.0,88213.0,88182.0,0.0003515456669161507,0.00013608219364496155,0.7209302325581395,0.27906976744186046
2020-08-25,47,33.0,14.0,88246.0,88213.0,0.0003740945212156938,0.00015870676657635496,0.7021276595744681,0.2978723404255319
2020-08-26,59,48.0,11.0,88294.0,88246.0,0.0005439340026743422,0.00012465154227953674,0.8135593220338984,0.1864406779661017
2020-08-27,52,41.0,11.0,88335.0,88294.0,0.0004643577140009514,0.0001245837769270845,0.7884615384615384,0.21153846153846154
2020-08-28,45,40.0,5.0,88375.0,88335.0,0.000452821644874625,5.6602705609328126e-05,0.8888888888888888,0.1111111111111111
2020-08-29,32,18.0,14.0,88393.0,88375.0,0.00020367751060820368,0.00015841584158415842,0.5625,0.4375
2020-08-30,10,8.0,2.0,88401.0,88393.0,9.05049042344982e-05,2.262622605862455e-05,0.8,0.2
2020-08-31,14,10.0,4.0,88411.0,88401.0,0.00011312089229759844,4.524835691903938e-05,0.7142857142857143,0.2857142857142857
2020-09-01,7,6.0,1.0,88417.0,88411.0,6.786485844521609e-05,1.131080974086935e-05,0.8571428571428571,0.14285714285714285
2020-09-02,12,11.0,1.0,88428.0,88417.0,0.0001244104640510309,1.1310042186457356e-05,0.9166666666666666,0.08333333333333333
2020-09-03,23,17.0,6.0,88445.0,88428.0,0.0001922467996562175,6.785181164337088e-05,0.7391304347826086,0.2608695652173913
2020-09-04,33,27.0,6.0,88472.0,88445.0,0.00030527446435637965,6.783876985697327e-05,0.8181818181818182,0.18181818181818182
2020-09-05,17,12.0,5.0,88484.0,88472.0,0.00013563613346595534,5.6515055610814724e-05,0.7058823529411765,0.29411764705882354
2020-09-06,54,37.0,17.0,88521.0,88484.0,0.00041815469463405813,0.0001921251299669997,0.6851851851851852,0.3148148148148148
2020-09-07,46,27.0,19.0,88548.0,88521.0,0.0003050123699461145,0.000214638334406525,0.5869565217391305,0.41304347826086957
2020-09-08,43,34.0,9.0,88582.0,88548.0,0.00038397253467046123,0.00010163978858923973,0.7906976744186046,0.20930232558139536
2020-09-09,39,21.0,18.0,88603.0,88582.0,0.00023706847892348334,0.00020320155336298572,0.5384615384615384,0.46153846153846156
2020-09-10,47,31.0,16.0,88634.0,88603.0,0.0003498752863898514,0.00018058079297540716,0.6595744680851063,0.3404255319148936
2020-09-11,92,51.0,41.0,88685.0,88634.0,0.0005753999593835322,0.00046257643793578087,0.5543478260869565,0.44565217391304346
2020-09-12,49,30.0,19.0,88715.0,88685.0,0.00033827592039240007,0.00021424141624852005,0.6122448979591837,0.3877551020408163
2020-09-13,107,75.0,32.0,88790.0,88715.0,0.0008454038212252719,0.00036070563038944936,0.7009345794392523,0.29906542056074764
2020-09-14,159,74.0,85.0,88864.0,88790.0,0.0008334271877463678,0.000957315012951909,0.46540880503144655,0.5345911949685535
2020-09-15,83,50.0,33.0,88914.0,88864.0,0.0005626575441123515,0.00037135397911415195,0.6024096385542169,0.39759036144578314
2020-09-16,48,38.0,10.0,88952.0,88914.0,0.0004273792653575365,0.0001124682277256675,0.7916666666666666,0.20833333333333334
2020-09-17,9,7.0,2.0,88959.0,88952.0,7.869412716970951e-05,2.2484036334202716e-05,0.7777777777777778,0.2222222222222222
2020-09-18,25,12.0,13.0,88971.0,88959.0,0.00013489360267089333,0.00014613473622680112,0.48,0.52
2020-09-19,44,36.0,8.0,89007.0,88971.0,0.00040462622652324916,8.99169392273887e-05,0.8181818181818182,0.18181818181818182
2020-09-20,73,46.0,27.0,89053.0,89007.0,0.0005168132843484221,0.00030334692776972597,0.6301369863013698,0.3698630136986301
2020-09-21,41,30.0,11.0,89083.0,89053.0,0.0003368780389206428,0.0001235219476042357,0.7317073170731707,0.2682926829268293
2020-09-22,93,78.0,15.0,89161.0,89083.0,0.0008755879348472772,0.00016838229516293794,0.8387096774193549,0.16129032258064516
2020-09-23,236,200.0,36.0,89361.0,89161.0,0.0022431332084655847,0.00040376397752380524,0.847457627118644,0.15254237288135594
2020-09-24,165,98.0,67.0,89459.0,89361.0,0.0010966752834010362,0.000749767795794586,0.593939393939394,0.40606060606060607
2020-09-25,165,127.0,38.0,89586.0,89459.0,0.00141964475346248,0.0004247755955242066,0.7696969696969697,0.23030303030303031
2020-09-26,208,165.0,43.0,89751.0,89586.0,0.0018418056392739937,0.0004799857120532226,0.7932692307692307,0.20673076923076922
2020-09-27,328,270.0,58.0,90021.0,89751.0,0.0030083230270414813,0.0006462323539570589,0.823170731707317,0.17682926829268292
2020-09-28,662,554.0,108.0,90575.0,90021.0,0.006154119594316882,0.0011997200653180923,0.8368580060422961,0.16314199395770393
2020-09-29,441,408.0,33.0,90983.0,90575.0,0.004504554236820314,0.00036433894562517253,0.9251700680272109,0.07482993197278912
2020-09-30,388,355.0,33.0,91338.0,90983.0,0.0039018278139872284,0.00036270512073684094,0.9149484536082474,0.08505154639175258
2020-10-01,347,321.0,26.0,91659.0,91338.0,0.0035144189712934377,0.0002846569883290635,0.9250720461095101,0.07492795389048991
2020-10-02,213,187.0,26.0,91846.0,91659.0,0.002040170632452896,0.0002836600879346273,0.8779342723004695,0.12206572769953052
2020-10-03,484,427.0,57.0,92273.0,91846.0,0.004649086514382771,0.0006206040546131568,0.8822314049586777,0.11776859504132231
2020-10-04,397,349.0,48.0,92622.0,92273.0,0.003782254830773899,0.0005201955068113099,0.8790931989924433,0.12090680100755667
2020-10-05,319,276.0,43.0,92898.0,92622.0,0.0029798535984971175,0.00046425255338904364,0.8652037617554859,0.13479623824451412
2020-10-06,187,164.0,23.0,93062.0,92898.0,0.0017653770802385411,0.0002475833710090637,0.8770053475935828,0.12299465240641712
2020-10-07,286,239.0,47.0,93301.0,93062.0,0.0025681803528830242,0.0005050396509853646,0.8356643356643356,0.16433566433566432
2020-10-08,284,253.0,31.0,93554.0,93301.0,0.002711653680024866,0.0003322579607935606,0.8908450704225352,0.10915492957746478
2020-10-09,222,190.0,32.0,93744.0,93554.0,0.0020309126280009405,0.0003420484426106847,0.8558558558558559,0.14414414414414414
2020-10-10,287,247.0,40.0,93991.0,93744.0,0.0026348352961256187,0.00042669397508107184,0.8606271777003485,0.13937282229965156
2020-10-11,483,445.0,38.0,94436.0,93991.0,0.004734495855986212,0.00040429402815163155,0.9213250517598344,0.07867494824016563
2020-10-12,390,346.0,44.0,94782.0,94436.0,0.0036638570036850353,0.00046592401202931086,0.8871794871794871,0.11282051282051282
2020-10-13,236,223.0,13.0,95005.0,94782.0,0.0023527674030934145,0.00013715684412652192,0.9449152542372882,0.05508474576271186
2020-10-14,516,460.0,56.0,95465.0,95005.0,0.004841850428924793,0.0005894426609125836,0.8914728682170543,0.10852713178294573
2020-10-15,285,255.0,30.0,95720.0,95465.0,0.002671136018436076,0.0003142512962865972,0.8947368421052632,0.10526315789473684
2020-10-16,221,194.0,27.0,95914.0,95720.0,0.002026744671959883,0.0002820727120768909,0.8778280542986425,0.12217194570135746
2020-10-17,223,188.0,35.0,96102.0,95914.0,0.001960089246616761,0.0003649102320829076,0.8430493273542601,0.15695067264573992
2020-10-18,211,190.0,21.0,96292.0,96102.0,0.0019770660340055358,0.00021851782481113817,0.9004739336492891,0.0995260663507109
2020-10-19,123,93.0,30.0,96385.0,96292.0,0.0009658123208573921,0.0003115523615669007,0.7560975609756098,0.24390243902439024
2020-10-20,107,88.0,19.0,96473.0,96385.0,0.000913005135653888,0.0001971261088343622,0.822429906542056,0.17757009345794392
2020-10-21,107,83.0,24.0,96556.0,96473.0,0.0008603443450499104,0.00024877426844816685,0.7757009345794392,0.22429906542056074
2020-10-22,121,98.0,23.0,96654.0,96556.0,0.0010149550519905548,0.0002382037366916608,0.8099173553719008,0.19008264462809918
2020-10-23,146,125.0,21.0,96779.0,96654.0,0.0012932729116229022,0.00021726984915264758,0.8561643835616438,0.14383561643835616
2020-10-24,106,81.0,25.0,96860.0,96779.0,0.0008369584310645904,0.00025832050341499706,0.7641509433962265,0.2358490566037736
2020-10-25,148,130.0,18.0,96990.0,96860.0,0.0013421432996076812,0.0001858352260995251,0.8783783783783784,0.12162162162162163
2020-10-26,130,109.0,21.0,97099.0,96990.0,0.0011238271986802762,0.00021651716671821836,0.8384615384615385,0.16153846153846155
2020-10-27,120,113.0,7.0,97212.0,97099.0,0.001163760697844468,7.209137066293165e-05,0.9416666666666667,0.058333333333333334
2020-10-28,169,160.0,9.0,97372.0,97212.0,0.0016458873390116447,9.258116281940501e-05,0.9467455621301775,0.05325443786982249
2020-10-29,117,87.0,30.0,97459.0,97372.0,0.0008934806720617837,0.00030809678346958055,0.7435897435897436,0.2564102564102564
2020-10-30,179,157.0,22.0,97616.0,97459.0,0.0016109338285843278,0.0002257359505022625,0.8770949720670391,0.12290502793296089
2020-10-31,160,137.0,23.0,97753.0,97616.0,0.001403458449434519,0.00023561711194886083,0.85625,0.14375
2020-11-01,144,122.0,22.0,97875.0,97753.0,0.0012480435383057297,0.00022505703149775454,0.8472222222222222,0.1527777777777778
2020-11-02,105,84.0,21.0,97959.0,97875.0,0.0008582375478927203,0.00021455938697318008,0.8,0.2
2020-11-03,88,73.0,15.0,98032.0,97959.0,0.0007452097306015782,0.00015312528710991334,0.8295454545454546,0.17045454545454544
2020-11-04,75,55.0,20.0,98087.0,98032.0,0.0005610412926391383,0.0002040150155051412,0.7333333333333333,0.26666666666666666
2020-11-05,129,109.0,20.0,98196.0,98087.0,0.001111258372669161,0.00020390061883837816,0.8449612403100775,0.15503875968992248
2020-11-06,111,89.0,22.0,98285.0,98196.0,0.0009063505641777669,0.00022404171249338058,0.8018018018018018,0.1981981981981982
2020-11-07,114,97.0,17.0,98382.0,98285.0,0.0009869257770768684,0.00017296637330213157,0.8508771929824561,0.14912280701754385
2020-11-08,88,71.0,17.0,98453.0,98382.0,0.0007216767294830355,0.00017279583663678316,0.8068181818181818,0.19318181818181818
2020-11-09,69,57.0,12.0,98510.0,98453.0,0.0005789564563802017,0.00012188556976425299,0.8260869565217391,0.17391304347826086
2020-11-10,97,82.0,15.0,98592.0,98510.0,0.0008324028017460156,0.00015226880519744187,0.845360824742268,0.15463917525773196
2020-11-11,96,81.0,15.0,98673.0,98592.0,0.0008215676728334957,0.00015214216163583253,0.84375,0.15625
2020-11-12,111,102.0,9.0,98775.0,98673.0,0.001033717430300082,9.121036149706606e-05,0.918918918918919,0.08108108108108109
2020-11-13,97,78.0,19.0,98853.0,98775.0,0.0007896735003796508,0.00019235636547709442,0.8041237113402062,0.1958762886597938
2020-11-14,115,104.0,11.0,98957.0,98853.0,0.0010520672109091277,0.0001112763396153885,0.9043478260869565,0.09565217391304348
2020-11-15,116,96.0,20.0,99053.0,98957.0,0.0009701183342259769,0.00020210798629707852,0.8275862068965517,0.1724137931034483
2020-11-16,99,80.0,19.0,99133.0,99053.0,0.0008076484306381432,0.000191816502276559,0.8080808080808081,0.1919191919191919
2020-11-17,83,73.0,10.0,99206.0,99133.0,0.0007363844532093249,0.00010087458263141436,0.8795180722891566,0.12048192771084337
2020-11-18,59,43.0,16.0,99249.0,99206.0,0.0004334415257141705,0.00016128056770759833,0.7288135593220338,0.2711864406779661
2020-11-19,66,50.0,16.0,99299.0,99249.0,0.0005037834134348961,0.00016121069229916673,0.7575757575757576,0.24242424242424243
2020-11-20,76,62.0,14.0,99361.0,99299.0,0.0006243768819424163,0.00014098832818054563,0.8157894736842105,0.18421052631578946
2020-11-21,68,54.0,14.0,99415.0,99361.0,0.000543472791135355,0.00014090035325731423,0.7941176470588235,0.20588235294117646
2020-11-22,58,48.0,10.0,99463.0,99415.0,0.0004828245234622542,0.00010058844238796962,0.8275862068965517,0.1724137931034483
2020-11-23,58,44.0,14.0,99507.0,99463.0,0.00044237555673969217,0.00014075585896262933,0.7586206896551724,0.2413793103448276
2020-11-24,64,39.0,25.0,99546.0,99507.0,0.0003919322258735566,0.000251238606329203,0.609375,0.390625
2020-11-25,47,41.0,6.0,99587.0,99546.0,0.0004118698892974102,6.027364233620638e-05,0.8723404255319149,0.1276595744680851
2020-11-26,57,41.0,16.0,99628.0,99587.0,0.000411700322331228,0.00016066354042194262,0.7192982456140351,0.2807017543859649
2020-11-27,104,90.0,14.0,99718.0,99628.0,0.0009033605010639579,0.000140522744609949,0.8653846153846154,0.1346153846153846
2020-11-28,57,51.0,6.0,99769.0,99718.0,0.0005114422671934856,6.016967849335125e-05,0.8947368421052632,0.10526315789473684
2020-11-29,75,66.0,9.0,99835.0,99769.0,0.0006615281299802544,9.020838136094377e-05,0.88,0.12
2020-11-30,40,24.0,16.0,99859.0,99835.0,0.0002403966544798918,0.00016026443631992788,0.6,0.4
2020-12-01,70,64.0,6.0,99923.0,99859.0,0.0006409036741805947,6.0084719454430746e-05,0.9142857142857143,0.08571428571428572
2020-12-02,64,53.0,11.0,99976.0,99923.0,0.0005304084144791489,0.00011008476526925733,0.828125,0.171875
2020-12-03,49,45.0,4.0,100021.0,99976.0,0.0004501080259262223,4.000960230455309e-05,0.9183673469387755,0.08163265306122448
2020-12-04,70,58.0,12.0,100079.0,100021.0,0.0005798782255726297,0.00011997480529088892,0.8285714285714286,0.17142857142857143
2020-12-05,65,48.0,17.0,100127.0,100079.0,0.0004796210993315281,0.00016986580601324953,0.7384615384615385,0.26153846153846155
2020-12-06,54,43.0,11.0,100170.0,100127.0,0.00042945459266731254,0.00010986047719396366,0.7962962962962963,0.2037037037037037
2020-12-07,101,89.0,12.0,100259.0,100170.0,0.0008884895677348508,0.00011979634621144055,0.8811881188118812,0.1188118811881188
2020-12-08,57,46.0,11.0,100305.0,100259.0,0.00045881167775461555,0.00010971583598479937,0.8070175438596491,0.19298245614035087
2020-12-09,68,61.0,7.0,100366.0,100305.0,0.0006081451572703255,6.978714919495538e-05,0.8970588235294118,0.10294117647058823
2020-12-10,50,43.0,7.0,100409.0,100366.0,0.00042843193910288346,6.974473427256242e-05,0.86,0.14
2020-12-11,46,38.0,8.0,100447.0,100409.0,0.00037845213078508896,7.967413279686084e-05,0.8260869565217391,0.17391304347826086
2020-12-12,69,54.0,15.0,100501.0,100447.0,0.0005375969416707318,0.0001493324837974255,0.782608695652174,0.21739130434782608
2020-12-13,67,52.0,15.0,100553.0,100501.0,0.0005174077869871942,0.000149252246246306,0.7761194029850746,0.22388059701492538
2020-12-14,68,41.0,27.0,100594.0,100553.0,0.0004077451692142452,0.00026851511143377127,0.6029411764705882,0.39705882352941174
2020-12-15,63,45.0,18.0,100639.0,100594.0,0.00044734278386384876,0.0001789371135455395,0.7142857142857143,0.2857142857142857
2020-12-16,45,37.0,8.0,100676.0,100639.0,0.00036765071195063545,7.949204582716441e-05,0.8222222222222222,0.17777777777777778
2020-12-17,36,34.0,2.0,100710.0,100676.0,0.0003377170328578807,1.9865707815169456e-05,0.9444444444444444,0.05555555555555555
